DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Latvia,2016,532.39,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Latvia,2017,490.85,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Latvia,2018,455.71,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Latvia,2019,448.80,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Latvia,2020,424.26,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Latvia,2021,433.90,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Latvia,2022,431.73,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Latvia,2023,436.14,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Montenegro,2014,464.87,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Montenegro,2015,510.08,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Montenegro,2016,468.55,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Montenegro,2017,469.22,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Montenegro,2018,494.50,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Montenegro,2019,444.97,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Montenegro,2020,343.67,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Montenegro,2021,377.86,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Montenegro,2022,424.05,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Montenegro,2023,426.63,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,North Macedonia,2014,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,North Macedonia,2015,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,North Macedonia,2016,387.14,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,North Macedonia,2017,332.28,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,North Macedonia,2018,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,North Macedonia,2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,North Macedonia,2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,North Macedonia,2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,North Macedonia,2022,298.34,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,North Macedonia,2023,304.64,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Malta,2014,316.15,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Malta,2015,284.30,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Malta,2016,268.30,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Malta,2017,279.27,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Malta,2018,276.33,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Malta,2019,323.79,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Malta,2020,345.19,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Malta,2021,254.39,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Malta,2022,224.94,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Malta,2023,259.94,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Netherlands,2014,164.50,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Netherlands,2015,150.34,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Netherlands,2016,144.18,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Netherlands,2017,146.72,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Netherlands,2018,150.72,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Netherlands,2019,155.12,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Netherlands,2020,145.13,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Netherlands,2021,147.04,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Netherlands,2022,145.26,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Netherlands,2023,149.34,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Norway,2014,192.97,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Norway,2015,186.77,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Norway,2016,189.32,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Norway,2017,187.57,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Norway,2018,165.25,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Norway,2019,155.72,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Norway,2020,153.81,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Norway,2021,158.01,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Norway,2022,159.40,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Norway,2023,145.33,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Poland,2014,490.75,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Poland,2015,450.49,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Poland,2016,454.19,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Poland,2017,467.77,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Poland,2018,458.33,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Poland,2019,469.85,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Poland,2020,431.09,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Poland,2021,457.59,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Poland,2022,456.30,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Poland,2023,483.40,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Portugal,2014,322.36,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Portugal,2015,335.72,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Portugal,2016,319.78,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Portugal,2017,312.43,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Portugal,2018,299.01,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Portugal,2019,297.29,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Portugal,2020,262.84,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Portugal,2021,266.52,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Portugal,2022,277.72,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Portugal,2023,266.71,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Romania,2014,362.01,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Romania,2015,341.40,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Romania,2016,331.59,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Romania,2017,285.14,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Romania,2018,255.48,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Romania,2019,253.90,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Romania,2020,270.09,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Romania,2021,289.62,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Romania,2022,297.88,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Romania,2023,304.72,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Serbia,2014,340.78,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Serbia,2015,335.04,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Serbia,2016,356.25,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Serbia,2017,363.84,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Serbia,2018,366.90,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Serbia,2019,375.30,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Serbia,2020,358.63,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Serbia,2021,367.91,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Serbia,2022,376.06,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Serbia,2023,423.00,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Sweden,2014,143.38,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Sweden,2015,138.84,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Sweden,2016,136.29,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Sweden,2017,135.45,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Sweden,2018,144.08,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Sweden,2019,155.94,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Sweden,2020,167.81,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Sweden,2021,180.89,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Sweden,2022,189.87,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Sweden,2023,215.94,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovenia,2014,170.69,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovenia,2015,160.25,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovenia,2016,142.93,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovenia,2017,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovenia,2018,147.54,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovenia,2019,155.31,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovenia,2020,157.94,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovenia,2021,125.24,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovenia,2022,149.81,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovenia,2023,154.89,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovakia,2014,438.78,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovakia,2015,432.01,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovakia,2016,433.42,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovakia,2017,432.34,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovakia,2018,441.09,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovakia,2019,452.74,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovakia,2020,450.77,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovakia,2021,434.80,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovakia,2022,430.69,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Slovakia,2023,420.49,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Türkiye,2014,566.16,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Türkiye,2015,621.82,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Türkiye,2016,684.29,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Türkiye,2017,779.71,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Türkiye,2018,872.42,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Türkiye,2019,945.17,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Türkiye,2020,852.97,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Türkiye,2021,940.52,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Türkiye,2022,1056.02,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Türkiye,2023,890.95,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,England and Wales,2014,360.38,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,England and Wales,2015,360.51,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,England and Wales,2016,353.68,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,England and Wales,2017,354.01,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,England and Wales,2018,341.17,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,England and Wales,2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,England and Wales,2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,England and Wales,2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,England and Wales,2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,England and Wales,2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Scotland (NUTS 2021),2014,329.68,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Scotland (NUTS 2021),2015,338.61,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Scotland (NUTS 2021),2016,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Scotland (NUTS 2021),2017,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Scotland (NUTS 2021),2018,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Scotland (NUTS 2021),2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Scotland (NUTS 2021),2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Scotland (NUTS 2021),2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Scotland (NUTS 2021),2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Scotland (NUTS 2021),2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2014,243.01,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2015,205.02,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2016,204.36,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2017,198.93,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2018,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Kosovo*,2014,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Kosovo*,2015,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Kosovo*,2016,265.94,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Kosovo*,2017,274.58,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Kosovo*,2018,247.38,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Kosovo*,2019,282.54,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Kosovo*,2020,219.05,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Kosovo*,2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Kosovo*,2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Males,Per hundred thousand inhabitants,Kosovo*,2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Total,Number,Albania,2014,5602,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Total,Number,Albania,2015,5892,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Total,Number,Albania,2016,5972,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Total,Number,Albania,2017,5634,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Total,Number,Albania,2018,5295,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Adult,Total,Number,Albania,2019,5022,,
