STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,BG,Bulgaria,2019,,6428,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,BG,Bulgaria,2020,,6221,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,BG,Bulgaria,2021,,5858,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,BG,Bulgaria,2022,,5567,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,BG,Bulgaria,2023,,5518,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CY,Cyprus,2014,,509,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CY,Cyprus,2015,,523,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CY,Cyprus,2016,,571,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CY,Cyprus,2017,,571,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CY,Cyprus,2018,,603,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CY,Cyprus,2019,,734,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CY,Cyprus,2020,,587,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CY,Cyprus,2021,,765,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CY,Cyprus,2022,,932,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CY,Cyprus,2023,,933,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CZ,Czechia,2014,,18551,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CZ,Czechia,2015,,20768,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CZ,Czechia,2016,,22396,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CZ,Czechia,2017,,22085,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CZ,Czechia,2018,,21514,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CZ,Czechia,2019,,20987,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CZ,Czechia,2020,,19201,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CZ,Czechia,2021,,18682,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CZ,Czechia,2022,,18999,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,CZ,Czechia,2023,,19479,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,DE,Germany,2014,,63228,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,DE,Germany,2015,,63020,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,DK,Denmark,2014,,3574,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,DK,Denmark,2015,,3197,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,DK,Denmark,2016,,3392,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,DK,Denmark,2017,,3409,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,DK,Denmark,2018,,3623,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,DK,Denmark,2019,,3911,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,DK,Denmark,2020,,4160,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,DK,Denmark,2021,,4213,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,DK,Denmark,2022,,4198,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,DK,Denmark,2023,,4144,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EE,Estonia,2014,,3001,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EE,Estonia,2015,,2799,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EE,Estonia,2016,,2835,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EE,Estonia,2017,,2703,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EE,Estonia,2018,,2570,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EE,Estonia,2020,,2343,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EE,Estonia,2021,,2184,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EE,Estonia,2022,,2070,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EE,Estonia,2023,,1840,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EL,Greece,2014,,11767,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EL,Greece,2015,,9598,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EL,Greece,2016,,9538,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EL,Greece,2017,,9998,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EL,Greece,2018,,10630,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EL,Greece,2019,,10861,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EL,Greece,2020,,11346,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EL,Greece,2021,,10998,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EL,Greece,2022,,10490,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,EL,Greece,2023,,10212,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,ES,Spain,2014,,62973,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,ES,Spain,2015,,59726,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,ES,Spain,2016,,57711,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,ES,Spain,2017,,58182,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,ES,Spain,2018,,58174,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,ES,Spain,2019,,57701,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,ES,Spain,2020,,54665,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,ES,Spain,2021,,54214,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,ES,Spain,2022,,54838,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,ES,Spain,2023,,55844,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FI,Finland,2014,,3047,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FI,Finland,2015,,3046,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FI,Finland,2016,,3063,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FI,Finland,2017,,2984,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FI,Finland,2018,,2865,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FI,Finland,2019,,2872,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FI,Finland,2020,,2666,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FI,Finland,2021,,2729,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FI,Finland,2022,,2856,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FI,Finland,2023,,2947,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FR,France,2014,,65566,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FR,France,2015,,65970,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FR,France,2016,,67674,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FR,France,2017,,68202,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FR,France,2018,,69290,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FR,France,2019,,69914,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FR,France,2020,,61783,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FR,France,2021,,68829,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FR,France,2022,,71559,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,FR,France,2023,,75181,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HR,Croatia,2014,,3693,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HR,Croatia,2015,,3290,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HR,Croatia,2016,,3063,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HR,Croatia,2017,,3137,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HR,Croatia,2018,,3173,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HR,Croatia,2019,,3478,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HR,Croatia,2020,,3480,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HR,Croatia,2021,,3865,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HR,Croatia,2022,,4046,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HR,Croatia,2023,,4397,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HU,Hungary,2014,,17466,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HU,Hungary,2015,,17097,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HU,Hungary,2016,,17351,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HU,Hungary,2017,,17106,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HU,Hungary,2018,,16102,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HU,Hungary,2019,,16158,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HU,Hungary,2020,,16614,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HU,Hungary,2021,,18463,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HU,Hungary,2022,,19197,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,HU,Hungary,2023,,17793,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IE,Ireland,2014,,3204,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IE,Ireland,2015,,3150,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IE,Ireland,2016,,3063,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IE,Ireland,2019,,4017,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IE,Ireland,2020,,3810,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IE,Ireland,2021,,3806,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IE,Ireland,2022,,4369,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IE,Ireland,2023,,4731,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IT,Italy,2014,,53623,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IT,Italy,2015,,52164,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IT,Italy,2016,,54653,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IT,Italy,2017,,57608,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IT,Italy,2018,,59655,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IT,Italy,2019,,60769,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IT,Italy,2020,,53364,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IT,Italy,2021,,54134,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IT,Italy,2022,,56196,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,IT,Italy,2023,,60166,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LT,Lithuania,2014,,8552,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LT,Lithuania,2015,,7270,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LT,Lithuania,2016,,6757,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LT,Lithuania,2017,,6548,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LT,Lithuania,2018,,6433,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LT,Lithuania,2019,,6098,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LT,Lithuania,2020,,5298,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LT,Lithuania,2021,,5069,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LT,Lithuania,2022,,4961,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LT,Lithuania,2023,,4541,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LU,Luxembourg,2014,,622,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LU,Luxembourg,2015,,689,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LU,Luxembourg,2016,,717,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LU,Luxembourg,2017,,682,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LU,Luxembourg,2018,,656,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LU,Luxembourg,2019,,594,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LU,Luxembourg,2020,,557,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LU,Luxembourg,2021,,606,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LU,Luxembourg,2022,,697,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LU,Luxembourg,2023,,600,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LV,Latvia,2014,,4707,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LV,Latvia,2015,,4367,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LV,Latvia,2016,,4200,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LV,Latvia,2017,,3724,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LV,Latvia,2018,,3487,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LV,Latvia,2019,,3378,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LV,Latvia,2020,,3079,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LV,Latvia,2021,,3156,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LV,Latvia,2022,,3206,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,LV,Latvia,2023,,3241,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,MT,Malta,2014,,567,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,MT,Malta,2015,,555,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,MT,Malta,2016,,537,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,MT,Malta,2017,,573,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,MT,Malta,2018,,614,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,MT,Malta,2019,,735,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,ADULT,Adult,T,Total,NR,Number,MT,Malta,2020,,828,,,,,
