Age class,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,area_km2,population_year,Per hundred thousand inhabitants,Total
Juvenile,Males,HRV,Croatia,2010,56594,4295427.0,0.72,31.0
Juvenile,Males,HRV,Croatia,2011,56594,4280622.0,1.17,50.0
Juvenile,Males,HRV,Croatia,2012,56594,4260368.0,1.48,63.0
Juvenile,Males,HRV,Croatia,2013,56594,4233922.0,1.82,77.0
Juvenile,Males,HRV,Croatia,2014,56594,4201598.0,1.48,62.0
Juvenile,Males,HRV,Croatia,2015,56594,4151725.0,1.13,47.0
Juvenile,Males,HRV,Croatia,2016,56594,4106867.0,0.93,38.0
Juvenile,Males,HRV,Croatia,2017,56594,4041407.0,1.16,47.0
Juvenile,Males,HRV,Croatia,2018,56594,3988775.0,0.95,38.0
Juvenile,Males,HRV,Croatia,2019,56594,3949390.0,1.16,46.0
Juvenile,Males,HRV,Croatia,2020,56594,3914206.0,1.12,44.0
Juvenile,Males,HRV,Croatia,2021,56594,3878981.0,0.75,29.0
Juvenile,Males,HRV,Croatia,2022,56594,3855641.0,0.96,37.0
Juvenile,Males,HRV,Croatia,2023,56594,3859686.0,1.01,39.0
Juvenile,Males,HUN,Hungary,2008,93030,10038188.0,5.05,507.0
Juvenile,Males,HUN,Hungary,2009,93030,10022650.0,4.94,495.0
Juvenile,Males,HUN,Hungary,2010,93030,10000023.0,5.4,540.0
Juvenile,Males,HUN,Hungary,2011,93030,9971727.0,5.02,501.0
Juvenile,Males,HUN,Hungary,2012,93030,9920362.0,5.02,498.0
Juvenile,Males,HUN,Hungary,2013,93030,9872734.0,4.64,458.0
Juvenile,Males,HUN,Hungary,2014,93030,9833038.0,4.14,407.0
Juvenile,Males,HUN,Hungary,2015,93030,9797755.0,3.44,337.0
Juvenile,Males,HUN,Hungary,2016,93030,9759755.0,2.97,290.0
Juvenile,Males,HUN,Hungary,2017,93030,9726756.0,2.35,229.0
Juvenile,Males,HUN,Hungary,2018,93030,9706964.0,1.97,191.0
Juvenile,Males,HUN,Hungary,2019,93030,9694824.0,1.72,167.0
Juvenile,Males,HUN,Hungary,2020,93030,9670419.0,1.32,128.0
Juvenile,Males,HUN,Hungary,2021,93030,9630932.0,1.57,151.0
Juvenile,Males,HUN,Hungary,2022,93030,9605074.0,1.52,146.0
Juvenile,Males,HUN,Hungary,2023,93030,9592186.0,1.47,141.0
Juvenile,Males,IRL,Ireland,2008,70273,4489544.0,1.02,46.0
Juvenile,Males,IRL,Ireland,2009,70273,4535375.0,1.21,55.0
Juvenile,Males,IRL,Ireland,2010,70273,4560155.0,0.5,23.0
Juvenile,Males,IRL,Ireland,2011,70273,4580084.0,0.5,23.0
Juvenile,Males,IRL,Ireland,2012,70273,4599533.0,0.41,19.0
Juvenile,Males,IRL,Ireland,2013,70273,4623816.0,0.17,8.0
Juvenile,Males,IRL,Ireland,2014,70273,4657740.0,0.26,12.0
Juvenile,Males,IRL,Ireland,2015,70273,4701957.0,1.25,59.0
Juvenile,Males,IRL,Ireland,2016,70273,4762722.0,0.27,13.0
Juvenile,Males,IRL,Ireland,2018,70273,4898022.0,2.55,125.0
Juvenile,Males,IRL,Ireland,2019,70273,4976456.0,1.45,72.0
Juvenile,Males,IRL,Ireland,2020,70273,5039747.0,2.36,119.0
Juvenile,Males,IRL,Ireland,2021,70273,5110585.0,1.94,99.0
Juvenile,Males,IRL,Ireland,2022,70273,5212836.0,2.03,106.0
Juvenile,Males,IRL,Ireland,2023,70273,5311538.0,2.39,127.0
Juvenile,Males,ISL,Iceland,2008,102775,317414.0,0.32,1.0
Juvenile,Males,ISL,Iceland,2009,102775,318499.0,0.63,2.0
Juvenile,Males,ISL,Iceland,2010,102775,318041.0,0.0,0.0
Juvenile,Males,ISL,Iceland,2011,102775,319014.0,0.63,2.0
Juvenile,Males,ISL,Iceland,2012,102775,320716.0,0.31,1.0
Juvenile,Males,ISL,Iceland,2013,102775,323764.0,0.0,0.0
Juvenile,Males,ISL,Iceland,2014,102775,327386.0,0.0,0.0
Juvenile,Males,ISL,Iceland,2015,102775,330815.0,0.0,0.0
Juvenile,Males,ISL,Iceland,2016,102775,335439.0,0.0,0.0
Juvenile,Males,ISL,Iceland,2017,102775,343400.0,0.0,0.0
Juvenile,Males,ISL,Iceland,2018,102775,352721.0,0.0,0.0
Juvenile,Males,ISL,Iceland,2019,102775,360563.0,0.0,0.0
Juvenile,Males,ISL,Iceland,2020,102775,366463.0,0.0,0.0
Juvenile,Males,ISL,Iceland,2021,102775,372520.0,0.0,0.0
Juvenile,Males,ISL,Iceland,2022,102775,382003.0,0.0,0.0
Juvenile,Males,ISL,Iceland,2023,102775,385663.0,0.0,0.0
Juvenile,Males,ITA,Italy,2008,302068,59211181.0,1.83,1082.0
Juvenile,Males,ITA,Italy,2009,302068,59555454.0,1.89,1126.0
Juvenile,Males,ITA,Italy,2010,302068,59819407.0,2.03,1213.0
Juvenile,Males,ITA,Italy,2011,302068,60026841.0,2.21,1325.0
Juvenile,Males,ITA,Italy,2012,302068,60191247.0,2.18,1312.0
Juvenile,Males,ITA,Italy,2013,302068,60311613.0,2.02,1221.0
Juvenile,Males,ITA,Italy,2014,302068,60320707.0,1.74,1052.0
Juvenile,Males,ITA,Italy,2015,302068,60229605.0,1.9,1146.0
Juvenile,Males,ITA,Italy,2016,302068,60115223.0,2.05,1231.0
Juvenile,Males,ITA,Italy,2017,302068,60002252.0,2.22,1335.0
Juvenile,Males,ITA,Italy,2018,302068,60148658.0,2.25,1353.0
Juvenile,Males,ITA,Italy,2019,302068,59729081.0,2.24,1336.0
Juvenile,Males,ITA,Italy,2020,302068,59438851.0,1.98,1176.0
Juvenile,Males,ITA,Italy,2021,302068,59133173.0,1.96,1158.0
Juvenile,Males,ITA,Italy,2022,302068,59013667.0,2.04,1201.0
Juvenile,Males,ITA,Italy,2023,302068,58984216.0,2.27,1339.0
Juvenile,Males,LIE,Liechtenstein,2009,160,35742.0,0.0,0.0
Juvenile,Males,LIE,Liechtenstein,2010,160,36022.0,2.78,1.0
Juvenile,Males,LIE,Liechtenstein,2011,160,36312.0,0.0,0.0
Juvenile,Males,LIE,Liechtenstein,2012,160,36657.0,0.0,0.0
Juvenile,Males,LIE,Liechtenstein,2013,160,36984.0,0.0,0.0
Juvenile,Males,LIE,Liechtenstein,2014,160,37248.0,0.0,0.0
Juvenile,Males,LIE,Liechtenstein,2015,160,37494.0,0.0,0.0
Juvenile,Males,LIE,Liechtenstein,2016,160,37716.0,0.0,0.0
Juvenile,Males,LIE,Liechtenstein,2017,160,37962.0,0.0,0.0
Juvenile,Males,LIE,Liechtenstein,2018,160,38246.0,0.0,0.0
Juvenile,Males,LIE,Liechtenstein,2019,160,38563.0,0.0,0.0
Juvenile,Males,LIE,Liechtenstein,2020,160,38901.0,7.71,3.0
Juvenile,Males,LIE,Liechtenstein,2021,160,39182.0,5.1,2.0
Juvenile,Males,LIE,Liechtenstein,2022,160,39493.0,0.0,0.0
Juvenile,Males,LIE,Liechtenstein,2023,160,39846.0,0.0,0.0
Juvenile,Males,LTU,Lithuania,2008,65300,3198231.0,6.16,197.0
Juvenile,Males,LTU,Lithuania,2009,65300,3162916.0,5.79,183.0
Juvenile,Males,LTU,Lithuania,2010,65300,3097282.0,4.88,151.0
Juvenile,Males,LTU,Lithuania,2011,65300,3028115.0,4.13,125.0
Juvenile,Males,LTU,Lithuania,2012,65300,2989139.0,3.51,105.0
Juvenile,Males,LTU,Lithuania,2013,65300,2961250.0,2.94,87.0
Juvenile,Males,LTU,Lithuania,2014,65300,2937253.0,2.76,81.0
Juvenile,Males,LTU,Lithuania,2015,65300,2911109.0,2.89,84.0
Juvenile,Males,LTU,Lithuania,2016,65300,2877325.0,1.98,57.0
Juvenile,Males,LTU,Lithuania,2017,65300,2842639.0,1.76,50.0
Juvenile,Males,LTU,Lithuania,2018,65300,2819200.0,1.74,49.0
Juvenile,Males,LTU,Lithuania,2019,65300,2811089.0,1.39,39.0
Juvenile,Males,LTU,Lithuania,2020,65300,2810369.0,0.78,22.0
Juvenile,Males,LTU,Lithuania,2021,65300,2808380.0,0.57,16.0
Juvenile,Males,LTU,Lithuania,2022,65300,2831639.0,0.35,10.0
Juvenile,Males,LTU,Lithuania,2023,65300,2871585.0,0.35,10.0
Juvenile,Males,LUX,Luxembourg,2008,2586,488650.0,0.61,3.0
Juvenile,Males,LUX,Luxembourg,2009,2586,497783.0,0.8,4.0
Juvenile,Males,LUX,Luxembourg,2010,2586,506953.0,1.18,6.0
Juvenile,Males,LUX,Luxembourg,2011,2586,518347.0,1.16,6.0
Juvenile,Males,LUX,Luxembourg,2012,2586,530946.0,0.19,1.0
Juvenile,Males,LUX,Luxembourg,2013,2586,543360.0,0.37,2.0
Juvenile,Males,LUX,Luxembourg,2014,2586,556319.0,0.54,3.0
Juvenile,Males,LUX,Luxembourg,2015,2586,569604.0,0.35,2.0
Juvenile,Males,LUX,Luxembourg,2016,2586,582014.0,1.2,7.0
Juvenile,Males,LUX,Luxembourg,2017,2586,596336.0,0.34,2.0
Juvenile,Males,LUX,Luxembourg,2018,2586,607950.0,0.0,0.0
Juvenile,Males,LUX,Luxembourg,2019,2586,620001.0,0.0,0.0
Juvenile,Males,LUX,Luxembourg,2020,2586,630419.0,0.0,0.0
Juvenile,Males,LUX,Luxembourg,2021,2586,640064.0,1.72,11.0
Juvenile,Males,LUX,Luxembourg,2022,2586,653103.0,1.07,7.0
Juvenile,Males,LUX,Luxembourg,2023,2586,666430.0,0.75,5.0
Juvenile,Males,LVA,Latvia,2008,64589,2177322.0,11.02,240.0
Juvenile,Males,LVA,Latvia,2009,64589,2141669.0,7.84,168.0
Juvenile,Males,LVA,Latvia,2010,64589,2097555.0,3.96,83.0
Juvenile,Males,LVA,Latvia,2011,64589,2059709.0,3.16,65.0
Juvenile,Males,LVA,Latvia,2012,64589,2034319.0,2.56,52.0
Juvenile,Males,LVA,Latvia,2013,64589,2012647.0,2.29,46.0
Juvenile,Males,LVA,Latvia,2014,64589,1993782.0,1.81,36.0
Juvenile,Males,LVA,Latvia,2015,64589,1977527.0,1.97,39.0
Juvenile,Males,LVA,Latvia,2016,64589,1959537.0,2.19,43.0
Juvenile,Males,LVA,Latvia,2017,64589,1942248.0,2.06,40.0
Juvenile,Males,LVA,Latvia,2018,64589,1927174.0,1.82,35.0
Juvenile,Males,LVA,Latvia,2019,64589,1913822.0,1.88,36.0
Juvenile,Males,LVA,Latvia,2020,64589,1900449.0,1.32,25.0
Juvenile,Males,LVA,Latvia,2021,64589,1884490.0,1.38,26.0
Juvenile,Males,LVA,Latvia,2022,64589,1879383.0,1.22,23.0
Juvenile,Males,LVA,Latvia,2023,64589,1883710.0,1.54,29.0
Juvenile,Males,MNE,Montenegro,2009,13812,618294.0,1.13,7.0
Juvenile,Males,MNE,Montenegro,2010,13812,619428.0,0.97,6.0
Juvenile,Males,MNE,Montenegro,2011,13812,620345.0,1.29,8.0
Juvenile,Males,MNE,Montenegro,2012,13812,621418.0,1.29,8.0
Juvenile,Males,MNE,Montenegro,2013,13812,622587.0,0.32,2.0
Juvenile,Males,MNE,Montenegro,2014,13812,623744.0,0.8,5.0
Juvenile,Males,MNE,Montenegro,2015,13812,624651.0,0.8,5.0
Juvenile,Males,MNE,Montenegro,2016,13812,625353.0,0.64,4.0
Juvenile,Males,MNE,Montenegro,2017,13812,625982.0,1.92,12.0
Juvenile,Males,MNE,Montenegro,2018,13812,626438.0,0.64,4.0
Juvenile,Males,MNE,Montenegro,2019,13812,626753.0,1.6,10.0
Juvenile,Males,MNE,Montenegro,2020,13812,626590.0,1.44,9.0
Juvenile,Males,MNE,Montenegro,2021,13812,625053.0,1.44,9.0
Juvenile,Males,MNE,Montenegro,2022,13812,623591.0,0.48,3.0
Juvenile,Males,MNE,Montenegro,2023,13812,623529.0,0.8,5.0
Juvenile,Males,MKD,North Macedonia,2008,25713,1971493.0,3.14,62.0
Juvenile,Males,MKD,North Macedonia,2009,25713,1958782.0,3.57,70.0
Juvenile,Males,MKD,North Macedonia,2010,25713,1946298.0,3.34,65.0
Juvenile,Males,MKD,North Macedonia,2011,25713,1937398.0,3.25,63.0
Juvenile,Males,MKD,North Macedonia,2016,25713,1906313.0,0.94,18.0
Juvenile,Males,MKD,North Macedonia,2017,25713,1898657.0,1.58,30.0
Juvenile,Males,MKD,North Macedonia,2022,25713,1831712.0,0.0,0.0
Juvenile,Males,MKD,North Macedonia,2023,25713,1827816.0,0.05,1.0
Juvenile,Males,MLT,Malta,2009,316,412477.0,7.03,29.0
Juvenile,Males,MLT,Malta,2010,316,414508.0,8.2,34.0
Juvenile,Males,MLT,Malta,2011,316,416268.0,6.73,28.0
Juvenile,Males,MLT,Malta,2012,316,420028.0,7.62,32.0
Juvenile,Males,MLT,Malta,2013,316,424810.0,3.06,13.0
Juvenile,Males,MLT,Malta,2014,316,433481.0,3.23,14.0
Juvenile,Males,MLT,Malta,2015,316,444220.0,3.15,14.0
Juvenile,Males,MLT,Malta,2016,316,454505.0,3.52,16.0
Juvenile,Males,MLT,Malta,2017,316,467106.0,3.43,16.0
Juvenile,Males,MLT,Malta,2018,316,483903.0,3.93,19.0
Juvenile,Males,MLT,Malta,2019,316,503912.0,3.77,19.0
Juvenile,Males,MLT,Malta,2020,316,515490.0,6.79,35.0
Juvenile,Males,MLT,Malta,2021,316,518150.0,0.77,4.0
Juvenile,Males,MLT,Malta,2022,316,531113.0,0.38,2.0
Juvenile,Males,MLT,Malta,2023,316,552747.0,0.54,3.0
Juvenile,Males,NLD,Netherlands,2008,41865,16445593.0,4.64,763.0
Juvenile,Males,NLD,Netherlands,2009,41865,16530388.0,3.91,646.0
Juvenile,Males,NLD,Netherlands,2010,41865,16615394.0,3.8,631.0
Juvenile,Males,NLD,Netherlands,2011,41865,16693074.0,3.14,524.0
Juvenile,Males,NLD,Netherlands,2012,41865,16754962.0,3.15,527.0
Juvenile,Males,NLD,Netherlands,2013,41865,16804432.0,2.71,456.0
Juvenile,Males,NLD,Netherlands,2014,41865,16865008.0,2.68,452.0
Juvenile,Males,NLD,Netherlands,2015,41865,16939923.0,2.37,401.0
Juvenile,Males,NLD,Netherlands,2016,41865,17030314.0,2.39,407.0
Juvenile,Males,NLD,Netherlands,2017,41865,17131296.0,2.35,402.0
Juvenile,Males,NLD,Netherlands,2018,41865,17231624.0,2.24,386.0
Juvenile,Males,NLD,Netherlands,2019,41865,17344874.0,2.36,410.0
Juvenile,Males,NLD,Netherlands,2020,41865,17441500.0,2.52,440.0
Juvenile,Males,NLD,Netherlands,2021,41865,17533044.0,2.61,457.0
Juvenile,Males,NLD,Netherlands,2022,41865,17700982.0,2.67,473.0
Juvenile,Males,NLD,Netherlands,2023,41865,17877117.0,2.47,442.0
Juvenile,Males,NOR,Norway,2008,385207,4768212.0,0.1,5.0
Juvenile,Males,NOR,Norway,2009,385207,4828726.0,0.14,7.0
Juvenile,Males,NOR,Norway,2010,385207,4889252.0,0.16,8.0
Juvenile,Males,NOR,Norway,2011,385207,4953088.0,0.2,10.0
Juvenile,Males,NOR,Norway,2012,385207,5018573.0,0.3,15.0
Juvenile,Males,NOR,Norway,2013,385207,5079623.0,0.16,8.0
Juvenile,Males,NOR,Norway,2014,385207,5137232.0,0.06,3.0
Juvenile,Males,NOR,Norway,2015,385207,5188607.0,0.1,5.0
Juvenile,Males,NOR,Norway,2016,385207,5234519.0,0.04,2.0
Juvenile,Males,NOR,Norway,2017,385207,5276968.0,0.17,9.0
Juvenile,Males,NOR,Norway,2018,385207,5311916.0,0.08,4.0
Juvenile,Males,NOR,Norway,2019,385207,5347896.0,0.09,5.0
Juvenile,Males,NOR,Norway,2020,385207,5379475.0,0.15,8.0
Juvenile,Males,NOR,Norway,2021,385207,5408320.0,0.13,7.0
Juvenile,Males,NOR,Norway,2022,385207,5457127.0,0.07,4.0
Juvenile,Males,NOR,Norway,2023,385207,5519601.0,0.13,7.0
Juvenile,Males,POL,Poland,2008,312696,38125759.0,14.38,5484.0
Juvenile,Males,POL,Poland,2009,312696,38151603.0,13.91,5307.0
Juvenile,Males,POL,Poland,2010,312696,38042794.0,12.05,4586.0
Juvenile,Males,POL,Poland,2011,312696,38063255.0,10.85,4129.0
Juvenile,Males,POL,Poland,2012,312696,38063164.0,10.36,3944.0
Juvenile,Males,POL,Poland,2013,312696,38040196.0,8.91,3391.0
Juvenile,Males,POL,Poland,2014,312696,38011735.0,9.78,3716.0
Juvenile,Males,POL,Poland,2015,312696,37986412.0,8.3,3154.0
Juvenile,Males,POL,Poland,2016,312696,37970087.0,5.43,2061.0
Juvenile,Males,POL,Poland,2017,312696,37974826.0,5.19,1969.0
Juvenile,Males,POL,Poland,2018,312696,37974750.0,4.52,1715.0
Juvenile,Males,POL,Poland,2019,312696,37965475.0,4.24,1609.0
Juvenile,Males,POL,Poland,2020,312696,37515748.0,3.49,1310.0
Juvenile,Males,POL,Poland,2021,312696,36981559.0,3.55,1311.0
Juvenile,Males,POL,Poland,2022,312696,36821749.0,3.54,1302.0
Juvenile,Males,POL,Poland,2023,312696,36687353.0,4.12,1510.0
Juvenile,Males,PRT,Portugal,2013,92212,10457295.0,2.75,288.0
Juvenile,Males,PRT,Portugal,2016,92212,10325452.0,2.99,309.0
Juvenile,Males,PRT,Portugal,2017,92212,10300300.0,3.04,313.0
Juvenile,Males,PRT,Portugal,2018,92212,10283822.0,2.97,305.0
Juvenile,Males,PRT,Portugal,2019,92212,10286263.0,2.65,273.0
Juvenile,Males,PRT,Portugal,2020,92212,10297081.0,2.19,225.0
Juvenile,Males,PRT,Portugal,2021,92212,10361831.0,2.35,243.0
Juvenile,Males,PRT,Portugal,2022,92212,10434332.0,2.51,262.0
Juvenile,Males,PRT,Portugal,2023,92212,10578174.0,2.77,293.0
Juvenile,Males,ROU,Romania,2008,238397,20537875.0,2.03,416.0
Juvenile,Males,ROU,Romania,2009,238397,20367487.0,2.21,451.0
Juvenile,Males,ROU,Romania,2010,238397,20246871.0,2.15,435.0
Juvenile,Males,ROU,Romania,2011,238397,20147528.0,2.13,429.0
Juvenile,Males,ROU,Romania,2012,238397,20058035.0,2.13,427.0
Juvenile,Males,ROU,Romania,2013,238397,19983693.0,2.46,492.0
Juvenile,Males,ROU,Romania,2014,238397,19908979.0,1.49,296.0
Juvenile,Males,ROU,Romania,2015,238397,19815616.0,1.51,300.0
Juvenile,Males,ROU,Romania,2016,238397,19702267.0,1.96,387.0
Juvenile,Males,ROU,Romania,2017,238397,19588715.0,1.91,375.0
Juvenile,Males,ROU,Romania,2018,238397,19473970.0,1.39,270.0
Juvenile,Males,ROU,Romania,2019,238397,19371648.0,1.51,292.0
Juvenile,Males,ROU,Romania,2020,238397,19265250.0,1.27,244.0
Juvenile,Males,ROU,Romania,2021,238397,19122059.0,1.14,218.0
Juvenile,Males,ROU,Romania,2022,238397,19048502.0,1.26,240.0
Juvenile,Males,ROU,Romania,2023,238397,19061062.0,1.09,208.0
Juvenile,Males,SRB,Serbia,2008,88361,7350222.0,3.06,225.0
Juvenile,Males,SRB,Serbia,2009,88361,7320807.0,3.36,246.0
Juvenile,Males,SRB,Serbia,2010,88361,7291436.0,3.26,238.0
Juvenile,Males,SRB,Serbia,2011,88361,7236519.0,3.55,257.0
Juvenile,Males,SRB,Serbia,2012,88361,7201497.0,3.1,223.0
Juvenile,Males,SRB,Serbia,2013,88361,7166553.0,3.18,228.0
Juvenile,Males,SRB,Serbia,2014,88361,7131787.0,3.37,240.0
Juvenile,Males,SRB,Serbia,2015,88361,7095383.0,3.09,219.0
Juvenile,Males,SRB,Serbia,2016,88361,7058322.0,3.22,227.0
Juvenile,Males,SRB,Serbia,2017,88361,7020858.0,3.25,228.0
Juvenile,Males,SRB,Serbia,2018,88361,6982604.0,3.05,213.0
Juvenile,Males,SRB,Serbia,2019,88361,6945235.0,3.27,227.0
Juvenile,Males,SRB,Serbia,2020,88361,6899126.0,3.1,214.0
Juvenile,Males,SRB,Serbia,2021,88361,6834326.0,2.68,183.0
Juvenile,Males,SRB,Serbia,2022,88361,6664449.0,2.91,194.0
Juvenile,Males,SRB,Serbia,2023,88361,6623183.0,2.76,183.0
Juvenile,Males,SWE,Sweden,2010,450295,9378126.0,0.16,15.0
Juvenile,Males,SWE,Sweden,2011,450295,9449213.0,0.07,7.0
Juvenile,Males,SWE,Sweden,2012,450295,9519374.0,0.13,12.0
Juvenile,Males,SWE,Sweden,2013,450295,9600379.0,0.1,10.0
Juvenile,Males,SWE,Sweden,2014,450295,9696110.0,0.11,11.0
Juvenile,Males,SWE,Sweden,2015,450295,9799186.0,0.18,18.0
Juvenile,Males,SWE,Sweden,2016,450295,9923085.0,0.13,13.0
Juvenile,Males,SWE,Sweden,2017,450295,10057698.0,0.24,24.0
Juvenile,Males,SWE,Sweden,2018,450295,10175214.0,0.22,22.0
Juvenile,Males,SWE,Sweden,2019,450295,10278887.0,0.22,23.0
Juvenile,Males,SWE,Sweden,2020,450295,10353442.0,0.22,23.0
Juvenile,Males,SWE,Sweden,2021,450295,10415811.0,0.26,27.0
Juvenile,Males,SWE,Sweden,2022,450295,10486941.0,0.42,44.0
Juvenile,Males,SWE,Sweden,2023,450295,10536632.0,0.77,81.0
Juvenile,Males,SVN,Slovenia,2009,20271,2039669.0,0.2,4.0
Juvenile,Males,SVN,Slovenia,2010,20271,2048583.0,0.34,7.0
Juvenile,Males,SVN,Slovenia,2011,20271,2052843.0,0.44,9.0
Juvenile,Males,SVN,Slovenia,2012,20271,2057159.0,0.05,1.0
Juvenile,Males,SVN,Slovenia,2013,20271,2059953.0,0.53,11.0
Juvenile,Males,SVN,Slovenia,2014,20271,2061980.0,0.24,5.0
Juvenile,Males,SVN,Slovenia,2015,20271,2063531.0,0.15,3.0
Juvenile,Males,SVN,Slovenia,2016,20271,2065042.0,0.39,8.0
Juvenile,Males,SVN,Slovenia,2018,20271,2073894.0,1.35,28.0
Juvenile,Males,SVN,Slovenia,2019,20271,2088385.0,1.2,25.0
Juvenile,Males,SVN,Slovenia,2020,20271,2102419.0,1.05,22.0
Juvenile,Males,SVN,Slovenia,2021,20271,2108079.0,0.62,13.0
Juvenile,Males,SVN,Slovenia,2022,20271,2112076.0,0.57,12.0
Juvenile,Males,SVN,Slovenia,2023,20271,2120461.0,0.66,14.0
Juvenile,Males,SVK,Slovakia,2009,49035,5386406.0,2.86,154.0
Juvenile,Males,SVK,Slovakia,2010,49035,5391428.0,2.58,139.0
Juvenile,Males,SVK,Slovakia,2011,49035,5398384.0,2.37,128.0
Juvenile,Males,SVK,Slovakia,2012,49035,5407579.0,2.44,132.0
Juvenile,Males,SVK,Slovakia,2013,49035,5413393.0,1.72,93.0
Juvenile,Males,SVK,Slovakia,2014,49035,5418649.0,1.66,90.0
Juvenile,Males,SVK,Slovakia,2015,49035,5423801.0,1.59,86.0
Juvenile,Males,SVK,Slovakia,2016,49035,5430798.0,1.4,76.0
Juvenile,Males,SVK,Slovakia,2017,49035,5439232.0,1.32,72.0
Juvenile,Males,SVK,Slovakia,2018,49035,5446771.0,1.52,83.0
Juvenile,Males,SVK,Slovakia,2019,49035,5454147.0,1.34,73.0
Juvenile,Males,SVK,Slovakia,2020,49035,5458827.0,1.3,71.0
Juvenile,Males,SVK,Slovakia,2021,49035,5447247.0,0.94,51.0
Juvenile,Males,SVK,Slovakia,2022,49035,5431752.0,0.92,50.0
Juvenile,Males,SVK,Slovakia,2023,49035,5426740.0,0.66,36.0
Juvenile,Males,TUR,Türkiye,2009,783562,72039206.0,3.47,2501.0
Juvenile,Males,TUR,Türkiye,2010,783562,73142150.0,2.8,2045.0
Juvenile,Males,TUR,Türkiye,2011,783562,74223629.0,3.05,2262.0
Juvenile,Males,TUR,Türkiye,2012,783562,75175827.0,2.59,1946.0
Juvenile,Males,TUR,Türkiye,2013,783562,76147624.0,2.4,1829.0
Juvenile,Males,TUR,Türkiye,2014,783562,77181884.0,2.49,1923.0
Juvenile,Males,TUR,Türkiye,2015,783562,78218479.0,2.87,2247.0
Juvenile,Males,TUR,Türkiye,2016,783562,79277962.0,2.93,2323.0
Juvenile,Males,TUR,Türkiye,2017,783562,80312698.0,3.43,2758.0
Juvenile,Males,TUR,Türkiye,2018,783562,81407204.0,3.55,2894.0
Juvenile,Males,TUR,Türkiye,2019,783562,82579440.0,3.02,2491.0
Juvenile,Males,TUR,Türkiye,2020,783562,83384680.0,1.86,1554.0
Juvenile,Males,TUR,Türkiye,2021,783562,84147318.0,2.11,1775.0
Juvenile,Males,TUR,Türkiye,2022,783562,84979913.0,2.84,2412.0
Juvenile,Males,TUR,Türkiye,2023,783562,85325965.0,2.94,2511.0
Juvenile,Males,,England and Wales,2008,151244,59641000.0,4.12,2455.0
Juvenile,Males,,England and Wales,2009,151244,59641000.0,3.46,2063.0
Juvenile,Males,,England and Wales,2010,151244,59641000.0,2.73,1628.0
Juvenile,Males,,England and Wales,2011,151244,59641000.0,2.61,1557.0
Juvenile,Males,,England and Wales,2012,151244,59641000.0,2.11,1256.0
Juvenile,Males,,England and Wales,2013,151244,59641000.0,1.44,857.0
Juvenile,Males,,England and Wales,2014,151244,59641000.0,1.24,740.0
Juvenile,Males,,England and Wales,2015,151244,59641000.0,1.14,680.0
Juvenile,Males,,England and Wales,2016,151244,59641000.0,1.06,635.0
Juvenile,Males,,England and Wales,2017,151244,59641000.0,1.09,649.0
Juvenile,Males,,England and Wales,2018,151244,59641000.0,1.08,642.0
Juvenile,Males,,Scotland (NUTS 2021),2008,78803,5480000.0,17.83,977.0
Juvenile,Males,,Scotland (NUTS 2021),2009,78803,5480000.0,17.86,979.0
Juvenile,Males,,Scotland (NUTS 2021),2010,78803,5480000.0,14.89,816.0
Juvenile,Males,,Scotland (NUTS 2021),2011,78803,5480000.0,13.45,737.0
Juvenile,Males,,Scotland (NUTS 2021),2012,78803,5480000.0,11.97,656.0
Juvenile,Males,,Scotland (NUTS 2021),2013,78803,5480000.0,9.85,540.0
Juvenile,Males,,Scotland (NUTS 2021),2014,78803,5480000.0,9.23,506.0
Juvenile,Males,,Scotland (NUTS 2021),2015,78803,5480000.0,8.16,447.0
Juvenile,Males,,Northern Ireland (UK) (NUTS 2021),2008,14333,1905000.0,2.05,39.0
Juvenile,Males,,Northern Ireland (UK) (NUTS 2021),2009,14333,1905000.0,0.94,18.0
Juvenile,Males,,Northern Ireland (UK) (NUTS 2021),2010,14333,1905000.0,0.89,17.0
Juvenile,Males,,Northern Ireland (UK) (NUTS 2021),2011,14333,1905000.0,0.21,4.0
Juvenile,Males,,Northern Ireland (UK) (NUTS 2021),2012,14333,1905000.0,0.0,0.0
Juvenile,Males,,Northern Ireland (UK) (NUTS 2021),2013,14333,1905000.0,0.0,0.0
Juvenile,Males,,Northern Ireland (UK) (NUTS 2021),2014,14333,1905000.0,0.0,0.0
Juvenile,Males,,Northern Ireland (UK) (NUTS 2021),2015,14333,1905000.0,0.0,0.0
Juvenile,Males,,Northern Ireland (UK) (NUTS 2021),2016,14333,1905000.0,0.0,0.0
Juvenile,Males,,Northern Ireland (UK) (NUTS 2021),2017,14333,1905000.0,0.0,0.0
Juvenile,Males,,Northern Ireland (UK) (NUTS 2021),2018,14333,1905000.0,0.0,0.0
Juvenile,Males,XKX,Kosovo*,2011,10887,1791949.0,2.4,43.0
Juvenile,Males,XKX,Kosovo*,2012,10887,1807126.0,2.99,54.0
Juvenile,Males,XKX,Kosovo*,2013,10887,1818119.0,2.15,39.0
Juvenile,Males,XKX,Kosovo*,2014,10887,1812788.0,2.26,41.0
Juvenile,Males,XKX,Kosovo*,2015,10887,1788274.0,2.29,41.0
Juvenile,Males,XKX,Kosovo*,2016,10887,1777568.0,3.21,57.0
